series_id,synth_control_type,p_value_<=0.05,p_value_<=0.1,R^2
372,F_predictors,0,0,NA
372,ALL_predictors,0,0,0.993626748
372,NO_predictors,0,0,0.993626752
373,T_predictors,0,0,0.894577394
373,F_predictors,0,0,0.690224869
373,ALL_predictors,0,0,0.894512308
373,NO_predictors,0,0,0.732729174
374,T_predictors,0,0,0.824855822
374,F_predictors,0,0,0.671351617
374,ALL_predictors,0,0,NA
374,NO_predictors,0,0,0.662015926
375,T_predictors,0,0,0.914595215
375,F_predictors,0,0,0.870047487
375,ALL_predictors,0,0,0.912413287
375,NO_predictors,0,0,0.864552565
376,T_predictors,1,1,0.691649184
376,F_predictors,1,1,0.691647924
376,ALL_predictors,1,1,0.691647954
376,NO_predictors,1,1,0.691647976
377,T_predictors,0,0,0.83615075
377,F_predictors,0,0,0.841459051
377,ALL_predictors,0,0,0.840917355
377,NO_predictors,0,0,0.704534945
378,T_predictors,0,0,0.972882173
378,F_predictors,0,0,0.97065056
378,ALL_predictors,0,0,0.971392555
378,NO_predictors,0,1,0.965414061
379,T_predictors,0,0,0.92735255
379,F_predictors,0,0,0.821452974
379,ALL_predictors,0,0,0.928718936
379,NO_predictors,0,0,0.921931271
380,T_predictors,0,0,0.885580049
380,F_predictors,0,0,0.885581152
380,ALL_predictors,0,0,0.885581146
380,NO_predictors,0,0,0.819647289
381,T_predictors,0,0,0.714801587
381,F_predictors,0,0,0.719575909
381,ALL_predictors,0,0,0.71288022
381,NO_predictors,0,0,0.699337266
382,T_predictors,0,0,0.963319576
382,F_predictors,0,0,0.963349197
382,ALL_predictors,0,0,0.963348705
382,NO_predictors,0,0,0.942453332
383,T_predictors,0,0,0.962942415
383,F_predictors,0,0,0.855855464
383,ALL_predictors,0,0,0.962391998
383,NO_predictors,0,0,0.761144207
384,T_predictors,0,0,0.946528954
384,F_predictors,0,0,NA
384,ALL_predictors,0,0,0.954382708
384,NO_predictors,0,0,0.875981513
385,T_predictors,0,0,0.795782293
385,F_predictors,0,0,0.74950521
385,ALL_predictors,0,0,0.791324838
385,NO_predictors,0,0,0.680510323
386,T_predictors,0,0,0.610884514
386,F_predictors,0,0,0.535817976
386,ALL_predictors,0,0,0.572505936
386,NO_predictors,0,0,0.177396195
387,T_predictors,0,0,0.793934346
387,F_predictors,0,0,0.887739825
387,ALL_predictors,0,0,0.874902618
387,NO_predictors,0,0,0.795030054
388,T_predictors,0,0,0.934812035
388,F_predictors,0,1,0.904297851
388,ALL_predictors,0,1,0.934732849
388,NO_predictors,0,0,0.901218608
389,T_predictors,1,1,0.955674186
389,F_predictors,1,1,0.941842611
389,ALL_predictors,1,1,0.955674158
389,NO_predictors,1,1,0.90463735
390,T_predictors,0,0,0.913225018
390,F_predictors,0,0,0.915785818
390,ALL_predictors,0,0,0.887808351
390,NO_predictors,0,0,0.915381136
391,T_predictors,0,0,0.994834339
391,F_predictors,0,0,0.78554633
391,ALL_predictors,0,0,0.994862214
391,NO_predictors,0,0,0.565725764
392,T_predictors,0,0,0.885750178
392,F_predictors,0,0,0.787022901
392,ALL_predictors,0,0,0.883465222
392,NO_predictors,0,0,0.703889757
393,T_predictors,0,0,0.925317963
393,F_predictors,0,0,0.923708325
393,ALL_predictors,0,0,0.925317953
393,NO_predictors,0,0,0.901318113
394,T_predictors,0,0,0.993287909
394,F_predictors,0,0,0.996139763
394,ALL_predictors,0,0,0.994199936
394,NO_predictors,0,0,0.958803956
395,T_predictors,1,1,0.930111894
395,F_predictors,1,1,0.869519899
395,ALL_predictors,1,1,0.933624642
395,NO_predictors,1,1,0.898960295
396,T_predictors,0,0,0.962762445
396,F_predictors,0,0,0.962762417
396,ALL_predictors,0,0,0.963573274
396,NO_predictors,0,0,0.962762447
397,T_predictors,0,0,0.968433021
397,F_predictors,0,0,0.968437799
397,ALL_predictors,0,0,0.96834723
397,NO_predictors,0,0,0.968438067
398,T_predictors,0,0,0.790952879
398,F_predictors,0,0,0.860307951
398,ALL_predictors,0,0,0.872142465
398,NO_predictors,0,0,0.803410497
399,T_predictors,0,0,0.899264459
399,F_predictors,0,0,0.864857874
399,ALL_predictors,0,0,0.895480821
399,NO_predictors,0,0,0.849794396
400,T_predictors,0,0,0.489895702
400,F_predictors,0,0,0.452692478
400,ALL_predictors,0,0,0.793539887
400,NO_predictors,0,0,NA
401,T_predictors,0,0,0.905841056
401,F_predictors,0,0,0.706371871
401,ALL_predictors,0,0,0.894143225
401,NO_predictors,0,0,0.754112072
402,T_predictors,0,0,0.96161314
402,F_predictors,0,0,0.965094739
402,ALL_predictors,0,0,0.965148665
402,NO_predictors,0,0,0.961590324
403,T_predictors,0,0,0.933071896
403,F_predictors,0,0,0.936386793
403,ALL_predictors,0,0,0.9368457
403,NO_predictors,0,0,0.933071955
404,T_predictors,0,0,0.603134689
404,F_predictors,0,0,0.705324877
404,ALL_predictors,0,0,0.690891578
404,NO_predictors,0,0,0.64158131
405,T_predictors,0,0,0.729049527
405,F_predictors,0,0,0.626952211
405,ALL_predictors,0,0,0.729917331
405,NO_predictors,0,1,0.646748636
406,T_predictors,0,0,0.897940631
406,F_predictors,0,0,0.89776822
406,ALL_predictors,0,0,0.899498934
406,NO_predictors,0,0,0.804372828
407,T_predictors,0,0,0.939052613
407,F_predictors,0,0,0.919180085
407,ALL_predictors,0,0,0.939751862
407,NO_predictors,0,0,0.79595419
408,T_predictors,0,0,0.862669743
408,F_predictors,0,0,0.655085356
408,ALL_predictors,0,0,0.894564471
408,NO_predictors,0,0,0.588722064
409,T_predictors,0,0,0.977042874
409,F_predictors,0,0,0.977076714
409,ALL_predictors,0,0,0.977091301
409,NO_predictors,0,0,0.976867628
410,T_predictors,0,0,0.931315857
410,F_predictors,0,0,0.938011691
410,ALL_predictors,0,0,0.935222396
410,NO_predictors,0,0,0.763800368
411,T_predictors,0,0,0.885165061
411,F_predictors,0,0,0.799339576
411,ALL_predictors,0,0,0.892390554
411,NO_predictors,0,0,0.608882007
412,T_predictors,0,0,0.831545855
412,F_predictors,0,0,0.82337525
412,ALL_predictors,0,0,0.834780498
412,NO_predictors,0,0,0.810381932
413,T_predictors,0,1,0.981014946
413,F_predictors,0,0,NA
413,ALL_predictors,0,0,0.981014954
413,NO_predictors,0,0,NA
414,T_predictors,0,0,0.879468374
414,F_predictors,0,0,0.901759309
414,ALL_predictors,0,0,0.913915014
414,NO_predictors,0,0,0.867286318
415,T_predictors,1,1,0.805472559
415,F_predictors,1,1,0.74456674
415,ALL_predictors,1,1,0.803961888
415,NO_predictors,1,1,0.658481786
416,T_predictors,0,0,0.945013712
416,F_predictors,0,0,0.938700071
416,ALL_predictors,0,0,0.94975779
416,NO_predictors,0,0,0.921448347
417,T_predictors,1,1,0.6724868
417,F_predictors,1,1,0.694819217
417,ALL_predictors,1,1,0.695910625
417,NO_predictors,1,1,0.615881922
418,T_predictors,0,0,0.92996772
418,F_predictors,0,0,0.909150401
418,ALL_predictors,0,0,0.929968212
418,NO_predictors,0,0,0.889740288
419,T_predictors,0,0,0.382739788
419,F_predictors,0,0,0.932061959
419,ALL_predictors,0,0,0.932052408
419,NO_predictors,0,0,0.347303461
420,T_predictors,0,0,0.943250608
420,F_predictors,0,0,0.936179767
420,ALL_predictors,0,0,0.943250593
420,NO_predictors,0,0,0.919847168
421,T_predictors,0,0,0.827022487
421,F_predictors,0,0,0.740456857
421,ALL_predictors,0,0,0.814425919
421,NO_predictors,0,0,0.530267078
422,T_predictors,0,0,0.970178067
422,F_predictors,0,0,0.970178063
422,ALL_predictors,0,0,0.970178053
422,NO_predictors,0,0,0.970178068
423,T_predictors,0,0,0.946693428
423,F_predictors,0,0,0.94766009
423,ALL_predictors,0,0,0.946727118
423,NO_predictors,0,0,0.855892036
424,T_predictors,0,0,0.99193116
424,F_predictors,0,0,0.991126205
424,ALL_predictors,0,0,0.992381289
424,NO_predictors,0,0,0.980222595
425,T_predictors,0,1,0.846590537
425,F_predictors,0,0,0.823924854
425,ALL_predictors,0,1,0.84659025
425,NO_predictors,0,1,0.833042669
426,T_predictors,0,0,0.80468586
426,F_predictors,0,0,0.805914732
426,ALL_predictors,0,0,0.811667573
426,NO_predictors,0,0,0.674724103
427,T_predictors,0,0,0.39569846
427,F_predictors,0,0,0.432120698
427,ALL_predictors,0,0,0.855615819
427,NO_predictors,0,0,0.443303555
428,T_predictors,0,0,0.875280333
428,F_predictors,0,0,0.881788496
428,ALL_predictors,0,0,0.881788683
428,NO_predictors,0,0,0.867705611
429,T_predictors,0,0,0.927352194
429,F_predictors,0,0,0.927352118
429,ALL_predictors,0,0,0.927352223
429,NO_predictors,0,0,0.927350859
430,T_predictors,0,0,0.9516571
430,F_predictors,1,1,0.948082058
430,ALL_predictors,1,1,0.95003046
430,NO_predictors,0,0,0.947166243
431,T_predictors,0,0,0.94226714
431,F_predictors,0,0,0.929974568
431,ALL_predictors,0,0,0.932941825
431,NO_predictors,0,0,0.570575264
432,T_predictors,0,0,0.850181316
432,F_predictors,0,0,0.850182846
432,ALL_predictors,0,0,0.850182823
432,NO_predictors,0,0,0.548629992
433,T_predictors,0,0,0.933253314
433,F_predictors,0,0,0.881783378
433,ALL_predictors,0,0,0.933253193
433,NO_predictors,0,0,0.114291269
434,T_predictors,1,1,-0.011979118
434,F_predictors,0,0,-0.045668782
434,ALL_predictors,1,1,-0.026434151
434,NO_predictors,0,0,-0.302060248
435,T_predictors,0,0,0.801381054
435,F_predictors,0,0,0.708707362
435,ALL_predictors,0,0,0.798475735
435,NO_predictors,0,0,0.68244297
436,T_predictors,0,0,0.947091185
436,F_predictors,0,0,0.533964833
436,ALL_predictors,0,0,0.947091235
436,NO_predictors,0,0,0.505716709
437,T_predictors,0,0,0.800769313
437,F_predictors,0,0,0.710545119
437,ALL_predictors,0,0,0.800769063
437,NO_predictors,0,0,0.716775049
438,T_predictors,0,0,0.782006679
438,F_predictors,0,0,0.654602207
438,ALL_predictors,0,0,0.769023128
438,NO_predictors,0,0,0.675880496
439,T_predictors,1,1,0.964939766
439,F_predictors,1,1,0.930224223
439,ALL_predictors,0,1,0.961964762
439,NO_predictors,1,1,0.961289452
440,T_predictors,0,0,0.980293407
440,F_predictors,0,0,0.979792858
440,ALL_predictors,0,0,0.980211927
440,NO_predictors,0,0,0.63310661
441,T_predictors,0,0,0.944533767
441,F_predictors,0,0,0.943460749
441,ALL_predictors,0,0,0.895631256
441,NO_predictors,0,0,0.943493781
442,T_predictors,0,0,0.64926969
442,F_predictors,0,0,0.739775386
442,ALL_predictors,0,0,0.737915912
442,NO_predictors,0,0,0.55065295
443,T_predictors,0,0,0.756339101
443,F_predictors,0,0,NA
443,ALL_predictors,0,1,0.871078516
443,NO_predictors,0,0,NA
444,T_predictors,0,0,0.858407963
444,F_predictors,0,0,0.859038973
444,ALL_predictors,0,0,0.859038894
444,NO_predictors,0,0,0.843577334
445,T_predictors,0,0,0.498685154
445,F_predictors,0,0,0.793070859
445,ALL_predictors,0,1,0.772475614
445,NO_predictors,1,1,0.503652834
446,T_predictors,0,0,0.904193792
446,F_predictors,0,0,0.736288859
446,ALL_predictors,0,0,0.852012997
446,NO_predictors,0,0,0.654972397
447,T_predictors,0,0,0.984505695
447,F_predictors,0,0,0.984505628
447,ALL_predictors,0,0,0.984505623
447,NO_predictors,0,0,0.984505661
448,T_predictors,0,0,0.932839685
448,F_predictors,0,0,0.847683172
448,ALL_predictors,0,0,0.92793452
448,NO_predictors,0,0,0.837606448
449,T_predictors,0,0,0.885405546
449,F_predictors,0,0,0.872678805
449,ALL_predictors,0,1,0.892752303
449,NO_predictors,0,0,0.84330191
450,T_predictors,0,0,0.967013026
450,F_predictors,0,0,0.953075248
450,ALL_predictors,0,0,0.949110918
450,NO_predictors,0,0,0.943702187
451,T_predictors,1,1,0.804513125
451,F_predictors,0,0,0.890106193
451,ALL_predictors,0,0,0.867323267
451,NO_predictors,0,0,0.802749391
452,T_predictors,0,0,0.887856295
452,F_predictors,0,0,0.885736168
452,ALL_predictors,0,0,0.88817691
452,NO_predictors,0,0,0.814739323
453,T_predictors,0,0,0.97646488
453,F_predictors,0,0,0.995834648
453,ALL_predictors,0,0,0.995035352
453,NO_predictors,0,0,0.997003132
454,T_predictors,0,0,0.770249031
454,F_predictors,0,0,0.740201339
454,ALL_predictors,0,0,0.797711298
454,NO_predictors,0,0,0.619588816
455,T_predictors,0,0,0.924755064
455,F_predictors,0,0,0.914878404
455,ALL_predictors,0,0,0.925789522
455,NO_predictors,0,0,0.818206701
456,T_predictors,0,0,0.944268243
456,F_predictors,0,0,0.617578217
456,ALL_predictors,0,0,0.95190689
456,NO_predictors,0,0,0.710318032
457,T_predictors,0,0,0.986177553
457,F_predictors,0,0,0.98275885
457,ALL_predictors,0,0,0.98777171
457,NO_predictors,0,0,0.982561994
458,T_predictors,0,0,0.995981353
458,F_predictors,0,0,0.995998804
458,ALL_predictors,0,0,0.995998797
458,NO_predictors,0,0,0.995967965
459,T_predictors,0,0,0.971775068
459,F_predictors,0,0,0.96127878
459,ALL_predictors,0,0,0.972110553
459,NO_predictors,0,0,0.965209934
460,T_predictors,0,0,0.968033033
460,F_predictors,0,0,0.750313492
460,ALL_predictors,0,0,0.968017068
460,NO_predictors,0,0,0.660042856
461,T_predictors,0,0,0.969327097
461,F_predictors,0,0,0.969327105
461,ALL_predictors,0,0,0.969327053
461,NO_predictors,0,0,0.969327108
462,T_predictors,0,0,0.975650103
462,F_predictors,0,0,0.968324717
462,ALL_predictors,0,0,0.976949639
462,NO_predictors,0,0,0.947002651
463,T_predictors,0,0,0.969214832
463,F_predictors,0,0,0.96921837
463,ALL_predictors,0,0,0.96921839
463,NO_predictors,1,1,0.728855057
464,T_predictors,0,0,0.995568793
464,F_predictors,0,0,0.995785201
464,ALL_predictors,0,0,0.995785133
464,NO_predictors,0,0,0.995776347
465,T_predictors,0,0,0.930684702
465,F_predictors,0,0,0.94940121
465,ALL_predictors,0,0,0.949404218
465,NO_predictors,0,0,0.872851209
466,T_predictors,0,0,0.894985291
466,F_predictors,0,0,0.840826815
466,ALL_predictors,0,0,0.932657927
466,NO_predictors,0,0,0.85994399
467,T_predictors,0,0,0.635610989
467,F_predictors,0,0,0.60302551
467,ALL_predictors,0,0,0.857552194
467,NO_predictors,0,0,0.462192994
468,T_predictors,0,1,0.981142732
468,F_predictors,0,0,0.993658481
468,ALL_predictors,0,0,0.993658471
468,NO_predictors,0,1,0.978821936
469,T_predictors,0,0,0.826065709
469,F_predictors,0,0,0.816486396
469,ALL_predictors,0,0,0.82256701
469,NO_predictors,0,0,0.815548439
470,T_predictors,0,0,0.865755242
470,F_predictors,0,0,0.873231477
470,ALL_predictors,0,0,0.873344542
470,NO_predictors,0,0,0.842446705
471,T_predictors,0,0,NA
471,F_predictors,0,0,0.906662408
471,ALL_predictors,0,1,0.924859268
471,NO_predictors,0,0,0.807280113
472,T_predictors,0,0,0.741325845
472,F_predictors,0,0,0.533374071
472,ALL_predictors,1,1,0.714625585
472,NO_predictors,0,0,0.651324481
473,T_predictors,0,0,0.997220083
473,F_predictors,0,0,0.99590804
473,ALL_predictors,0,0,0.997067559
473,NO_predictors,0,0,0.992317739
474,T_predictors,0,0,0.976990298
474,F_predictors,0,0,0.974481264
474,ALL_predictors,0,0,0.976125727
474,NO_predictors,0,0,0.975771821
475,T_predictors,0,0,0.968191353
475,F_predictors,0,0,0.555993885
475,ALL_predictors,0,0,0.982586197
475,NO_predictors,0,0,0.776933292
476,T_predictors,1,1,0.93867396
476,F_predictors,0,1,0.94107477
476,ALL_predictors,1,1,0.970904221
476,NO_predictors,0,0,0.914508882
477,T_predictors,0,0,0.952386949
477,F_predictors,0,1,0.964418703
477,ALL_predictors,0,0,0.982439343
477,NO_predictors,0,0,0.899097145
478,T_predictors,0,0,0.722274865
478,F_predictors,0,0,0.738154766
478,ALL_predictors,0,0,0.744370457
478,NO_predictors,0,0,-0.010553905
479,T_predictors,0,0,0.713095041
479,F_predictors,0,0,0.778389345
479,ALL_predictors,0,0,0.840781373
479,NO_predictors,0,0,0.563616482
480,T_predictors,0,0,0.929286199
480,F_predictors,0,0,0.246077338
480,ALL_predictors,0,0,0.935735588
480,NO_predictors,0,0,0.227009169
481,T_predictors,0,0,0.971502665
481,F_predictors,0,0,0.971666809
481,ALL_predictors,0,0,0.97166683
481,NO_predictors,0,0,0.964872654
482,T_predictors,0,0,0.982656257
482,F_predictors,0,0,0.889987094
482,ALL_predictors,0,0,0.981816484
482,NO_predictors,0,0,0.870236467
483,T_predictors,0,0,0.698530571
483,F_predictors,0,1,0.463086981
483,ALL_predictors,0,0,0.67648798
483,NO_predictors,0,0,0.487798797
484,T_predictors,1,1,0.971719656
484,F_predictors,1,1,0.973878635
484,ALL_predictors,1,1,0.974122303
484,NO_predictors,1,1,0.928969884
485,T_predictors,0,0,0.991553772
485,F_predictors,0,0,0.9888199
485,ALL_predictors,0,0,0.991284044
485,NO_predictors,0,0,0.976695881
486,T_predictors,0,0,0.985221039
486,F_predictors,0,0,0.986731825
486,ALL_predictors,0,0,0.98600999
486,NO_predictors,0,0,0.984739913
487,T_predictors,0,0,0.938244947
487,F_predictors,0,0,0.938244712
487,ALL_predictors,0,0,0.938244074
487,NO_predictors,0,0,0.908803788
488,T_predictors,0,1,0.878549642
488,F_predictors,0,1,0.834997135
488,ALL_predictors,0,0,0.88341042
488,NO_predictors,0,0,0.702066897
489,T_predictors,0,0,-0.098502067
489,F_predictors,1,1,0.921513686
489,ALL_predictors,1,1,0.943691456
489,NO_predictors,0,0,0.137448796
490,T_predictors,0,0,0.921411771
490,F_predictors,0,0,0.942051331
490,ALL_predictors,0,0,0.920879693
490,NO_predictors,0,0,-0.046075378
491,T_predictors,0,0,0.937450842
491,F_predictors,0,0,0.938119568
491,ALL_predictors,0,0,0.938119641
491,NO_predictors,0,0,0.696910555
492,T_predictors,0,0,0.819720438
492,F_predictors,0,0,0.658913412
492,ALL_predictors,0,0,0.859775726
492,NO_predictors,0,0,0.711875904
493,T_predictors,0,0,0.997969289
493,F_predictors,0,0,0.998370864
493,ALL_predictors,0,0,0.998189892
493,NO_predictors,0,0,0.998138241
494,T_predictors,0,0,0.556447079
494,F_predictors,0,0,0.672505041
494,ALL_predictors,0,0,0.65074904
494,NO_predictors,0,0,0.50049296
495,T_predictors,0,1,0.973519749
495,F_predictors,0,0,0.976860505
495,ALL_predictors,0,0,0.987898365
495,NO_predictors,0,0,0.951760093
496,T_predictors,0,0,0.482511856
496,F_predictors,0,0,0.4733966
496,ALL_predictors,0,0,0.482511958
496,NO_predictors,0,0,0.298845705
497,T_predictors,0,1,0.988344831
497,F_predictors,0,0,0.936512635
497,ALL_predictors,0,1,0.984935652
497,NO_predictors,0,0,0.927509588
498,T_predictors,0,0,0.968849189
498,F_predictors,0,0,0.964758919
498,ALL_predictors,0,0,0.964406298
498,NO_predictors,0,0,0.956262054
499,T_predictors,0,0,0.861797331
499,F_predictors,0,0,0.859104999
499,ALL_predictors,0,0,0.859339018
499,NO_predictors,0,0,0.539515587
500,T_predictors,0,0,0.966754012
500,F_predictors,0,0,0.506002418
500,ALL_predictors,0,0,0.950660007
500,NO_predictors,0,0,0.575994929
501,T_predictors,0,0,0.945664668
501,F_predictors,0,0,0.907220352
501,ALL_predictors,0,0,0.946128599
501,NO_predictors,0,0,0.916439814
502,T_predictors,0,0,0.631990536
502,F_predictors,0,1,0.499952392
502,ALL_predictors,0,0,0.626625496
502,NO_predictors,0,0,0.480790978
503,T_predictors,0,0,0.979773237
503,F_predictors,0,0,0.985689372
503,ALL_predictors,0,0,0.986513601
503,NO_predictors,0,0,0.978369281
504,T_predictors,0,0,0.682925608
504,F_predictors,0,0,0.672815235
504,ALL_predictors,0,0,0.682925794
504,NO_predictors,0,0,0.643319442
505,T_predictors,0,0,0.766754894
505,F_predictors,1,1,0.468206519
505,ALL_predictors,0,1,0.817389466
505,NO_predictors,0,0,0.331199448
506,T_predictors,0,0,0.646898453
506,F_predictors,0,0,NA
506,ALL_predictors,0,0,0.792606226
506,NO_predictors,0,0,0.760407412
507,T_predictors,0,0,0.903825751
507,F_predictors,0,0,0.903825739
507,ALL_predictors,0,0,0.904591723
507,NO_predictors,0,0,NA
508,T_predictors,0,0,0.960285694
508,F_predictors,1,1,0.95707806
508,ALL_predictors,0,1,0.957382232
508,NO_predictors,0,0,NA
509,T_predictors,0,0,0.740468858
509,F_predictors,0,0,0.482544358
509,ALL_predictors,0,0,0.740468781
509,NO_predictors,0,0,0.431288585
510,T_predictors,1,1,0.291499425
510,F_predictors,0,0,0.574698698
510,ALL_predictors,0,0,0.621101842
510,NO_predictors,0,0,-0.240097427
511,T_predictors,0,0,0.910673228
511,F_predictors,0,0,0.907348504
511,ALL_predictors,0,1,0.911338613
511,NO_predictors,0,0,0.802358763
512,T_predictors,0,0,0.623309321
512,F_predictors,0,0,0.442922918
512,ALL_predictors,0,0,0.653318601
512,NO_predictors,0,0,0.36984914
513,T_predictors,0,0,0.883813873
513,F_predictors,1,1,0.85184753
513,ALL_predictors,0,0,0.907475503
513,NO_predictors,0,0,0.819285178
514,T_predictors,0,0,0.960490441
514,F_predictors,0,0,0.959614167
514,ALL_predictors,0,0,0.961033495
514,NO_predictors,0,0,0.95150775
515,T_predictors,0,1,0.884696679
515,F_predictors,1,1,0.884934295
515,ALL_predictors,1,1,0.88494625
515,NO_predictors,1,1,0.883349551
516,T_predictors,0,0,0.975133926
516,F_predictors,0,0,0.896841096
516,ALL_predictors,0,0,0.975433975
516,NO_predictors,0,0,0.888545627
517,T_predictors,0,0,0.558572592
517,F_predictors,0,0,0.592104317
517,ALL_predictors,0,0,0.604212345
517,NO_predictors,0,0,0.555671284
518,T_predictors,0,0,0.949914078
518,F_predictors,0,0,0.926314723
518,ALL_predictors,0,0,0.948319213
518,NO_predictors,0,1,0.914189713
519,T_predictors,0,0,0.891063889
519,F_predictors,0,0,0.891446407
519,ALL_predictors,0,1,0.891742942
519,NO_predictors,0,1,0.847549462
520,T_predictors,0,0,0.964192567
520,F_predictors,0,0,0.963542018
520,ALL_predictors,0,0,0.964455725
520,NO_predictors,0,0,0.927854175
521,T_predictors,0,0,0.899979461
521,F_predictors,0,0,0.897699402
521,ALL_predictors,0,0,0.898314497
521,NO_predictors,0,0,0.855876844
522,T_predictors,0,0,0.899697197
522,F_predictors,0,0,0.905893926
522,ALL_predictors,0,0,0.911837781
522,NO_predictors,0,0,0.733065465
523,T_predictors,0,0,0.887550125
523,F_predictors,0,0,0.890534526
523,ALL_predictors,0,0,0.887236073
523,NO_predictors,0,1,0.875482504
524,T_predictors,0,1,0.979885788
524,F_predictors,0,0,0.979963141
524,ALL_predictors,0,0,0.980194767
524,NO_predictors,0,0,0.933305065
525,T_predictors,0,0,0.883605269
525,F_predictors,0,0,0.881162274
525,ALL_predictors,0,0,0.881120235
525,NO_predictors,0,0,0.884113083
526,T_predictors,0,0,0.921028704
526,F_predictors,0,1,0.889779003
526,ALL_predictors,0,0,0.925522971
526,NO_predictors,0,0,0.885545077
527,T_predictors,0,0,0.936090228
527,F_predictors,0,0,0.950225958
527,ALL_predictors,0,0,0.951854311
527,NO_predictors,0,0,0.919311566
528,T_predictors,0,0,0.806667336
528,F_predictors,0,0,0.806670147
528,ALL_predictors,0,0,0.806670526
528,NO_predictors,0,0,0.570372583
529,T_predictors,0,0,0.857481932
529,F_predictors,0,0,0.83801656
529,ALL_predictors,0,0,0.853205857
529,NO_predictors,0,0,0.784150249
530,T_predictors,0,0,0.762048999
530,F_predictors,0,0,0.730148767
530,ALL_predictors,0,0,0.808073608
530,NO_predictors,0,0,0.627106961
531,T_predictors,0,0,0.8212363
531,F_predictors,0,0,0.791595475
531,ALL_predictors,0,0,0.822976548
531,NO_predictors,0,0,0.36274672
532,T_predictors,0,0,0.919929355
532,F_predictors,0,0,0.91993488
532,ALL_predictors,0,0,0.912383097
532,NO_predictors,0,0,0.918555761
533,T_predictors,0,1,0.963277515
533,F_predictors,0,1,0.968312709
533,ALL_predictors,0,0,0.968312577
533,NO_predictors,0,0,0.960214489
534,T_predictors,0,0,NA
534,F_predictors,0,0,0.73793485
534,ALL_predictors,0,0,0.870312922
534,NO_predictors,0,0,0.856881792
535,T_predictors,0,0,0.897198621
535,F_predictors,0,0,0.842788754
535,ALL_predictors,0,0,0.884098918
535,NO_predictors,0,0,0.792133141
536,T_predictors,0,0,0.85894769
536,F_predictors,1,1,0.483328249
536,ALL_predictors,0,0,0.870285126
536,NO_predictors,0,0,NA
537,T_predictors,0,0,NA
537,F_predictors,0,0,0.954553487
537,ALL_predictors,0,0,0.96580264
537,NO_predictors,0,0,0.893148313
538,T_predictors,0,0,0.438147248
538,F_predictors,0,0,0.021951285
538,ALL_predictors,0,0,0.443924793
538,NO_predictors,0,0,0.025205309
539,T_predictors,0,0,0.9727278
539,F_predictors,0,0,0.969365804
539,ALL_predictors,0,0,0.972672411
539,NO_predictors,0,0,0.942559677
540,T_predictors,0,0,-1.423564802
540,F_predictors,0,0,-1.42356509
540,ALL_predictors,0,0,-1.423565017
540,NO_predictors,0,0,-1.42356543
541,T_predictors,0,0,0.868794004
541,F_predictors,0,0,0.870581353
541,ALL_predictors,0,0,0.88146942
541,NO_predictors,0,0,0.844032727
542,T_predictors,0,0,0.911100358
542,F_predictors,0,0,0.911100137
542,ALL_predictors,0,0,0.923985986
542,NO_predictors,0,0,0.736272919
543,T_predictors,0,0,0.993886641
543,F_predictors,0,0,0.994215151
543,ALL_predictors,0,0,0.994213197
543,NO_predictors,0,0,0.994217214
544,T_predictors,0,0,0.91699766
544,F_predictors,0,0,0.872563208
544,ALL_predictors,0,0,0.915893998
544,NO_predictors,0,0,NA
545,T_predictors,1,1,0.892249336
545,F_predictors,0,1,0.890111513
545,ALL_predictors,0,1,0.897352017
545,NO_predictors,0,0,0.890049664
546,T_predictors,0,1,0.979000694
546,F_predictors,0,0,0.965349106
546,ALL_predictors,1,1,0.961028024
546,NO_predictors,0,1,0.971367698
547,T_predictors,0,0,0.914955941
547,F_predictors,0,0,0.9192337
547,ALL_predictors,0,0,0.914955831
547,NO_predictors,0,0,0.919233675
548,T_predictors,0,0,0.940101733
548,F_predictors,0,0,0.925180637
548,ALL_predictors,0,0,0.947665969
548,NO_predictors,0,0,0.642084312
549,T_predictors,0,0,0.875686775
549,F_predictors,0,0,0.81285146
549,ALL_predictors,0,0,0.876135646
549,NO_predictors,0,0,0.712299539
550,T_predictors,0,0,0.888370756
550,F_predictors,0,0,0.888149108
550,ALL_predictors,0,0,0.901235585
550,NO_predictors,0,0,0.843668158
551,T_predictors,0,0,0.982532446
551,F_predictors,0,1,0.977625689
551,ALL_predictors,0,0,0.990000499
551,NO_predictors,0,0,0.97939635
552,T_predictors,0,0,0.987444444
552,F_predictors,0,0,0.983385074
552,ALL_predictors,0,0,0.987444454
552,NO_predictors,0,0,0.983391733
553,T_predictors,1,1,0.827446742
553,F_predictors,1,1,0.761447173
553,ALL_predictors,1,1,0.907547719
553,NO_predictors,1,1,0.771436895
554,T_predictors,0,0,0.926968669
554,F_predictors,0,0,0.926968684
554,ALL_predictors,0,0,0.926968541
554,NO_predictors,0,0,0.926968676
555,T_predictors,0,0,0.905243237
555,F_predictors,0,0,0.877545379
555,ALL_predictors,0,1,0.91476574
555,NO_predictors,0,0,0.760898653
556,T_predictors,0,0,0.963523071
556,F_predictors,0,0,0.982912359
556,ALL_predictors,0,0,0.972590473
556,NO_predictors,0,0,0.832415303
557,T_predictors,0,0,0.981850064
557,F_predictors,0,0,0.981192842
557,ALL_predictors,0,0,0.984860031
557,NO_predictors,0,0,0.971531666
558,T_predictors,0,1,0.638677858
558,F_predictors,0,0,0.681271905
558,ALL_predictors,0,1,0.684654254
