"series_id","synth_control_type","p_value_<=0.05","p_value_<=0.1","R^2"
186,NO_predictors,0,0,0,680325085
187,T_predictors,0,0,0,956768538
187,F_predictors,0,0,0,954190837
187,ALL_predictors,0,0,0,958207981
187,NO_predictors,0,0,0,954204394
188,T_predictors,0,0,0,9658472
188,F_predictors,1,1,0,967024302
188,ALL_predictors,0,1,0,968438902
188,NO_predictors,0,0,0,96330145
189,T_predictors,0,0,0,917225594
189,F_predictors,0,0,0,917178833
189,ALL_predictors,0,0,0,912546722
189,NO_predictors,0,0,0,917179113
190,T_predictors,0,0,0,974537187
190,F_predictors,0,0,0,598749425
190,ALL_predictors,0,0,0,974530532
190,NO_predictors,0,0,0,506127165
191,T_predictors,0,0,0,922259657
191,F_predictors,0,0,0,918698782
191,ALL_predictors,0,0,0,919231856
191,NO_predictors,0,0,0,911534613
192,T_predictors,0,0,0,82789397
192,F_predictors,0,0,0,80327806
192,ALL_predictors,0,0,0,830325564
192,NO_predictors,0,0,0,762665596
193,T_predictors,0,0,0,938990141
193,F_predictors,1,1,0,940449042
193,ALL_predictors,0,0,0,954971168
193,NO_predictors,0,0,0,905165973
194,T_predictors,0,0,0,741614182
194,F_predictors,0,0,0,746177691
194,ALL_predictors,0,0,0,724631943
194,NO_predictors,0,0,0,630610832
195,T_predictors,0,0,0,960766108
195,F_predictors,0,0,0,925927713
195,ALL_predictors,0,0,0,965265825
195,NO_predictors,0,0,0,937360446
196,T_predictors,1,1,0,94958524
196,F_predictors,0,0,0,920800517
196,ALL_predictors,0,0,0,943082821
196,NO_predictors,0,0,0,679795335
197,T_predictors,0,0,0,966571662
197,F_predictors,0,0,0,96609582
197,ALL_predictors,0,0,0,966704884
197,NO_predictors,0,0,0,966766393
198,T_predictors,0,0,0,865979179
198,F_predictors,0,0,0,865979136
198,ALL_predictors,0,0,0,865978331
198,NO_predictors,0,0,0,86597919
199,T_predictors,0,0,0,671906165
199,F_predictors,0,0,0,295112207
199,ALL_predictors,0,0,0,735291906
199,NO_predictors,0,0,0,426741553
200,T_predictors,0,0,0,796996318
200,F_predictors,0,0,0,782805262
200,ALL_predictors,0,0,0,782805382
200,NO_predictors,0,0,0,720856766
201,T_predictors,0,0,0,953066956
201,F_predictors,0,0,0,956214538
201,ALL_predictors,0,0,0,96234702
201,NO_predictors,0,0,0,916113559
202,T_predictors,0,0,0,91651942
202,F_predictors,0,0,0,892125264
202,ALL_predictors,0,0,0,921249045
202,NO_predictors,0,0,0,857660149
203,T_predictors,1,1,0,863335616
203,F_predictors,1,1,0,858595767
203,ALL_predictors,1,1,0,863336341
203,NO_predictors,0,1,0,829774862
204,T_predictors,0,0,0,961347913
204,F_predictors,0,0,0,931005904
204,ALL_predictors,0,0,0,967065907
204,NO_predictors,0,0,0,891278427
205,T_predictors,0,0,0,988049887
205,F_predictors,1,1,0,993637286
205,ALL_predictors,1,1,0,993637276
205,NO_predictors,0,0,0,973702157
206,T_predictors,0,0,0,996999775
206,F_predictors,0,0,0,996995355
206,ALL_predictors,0,0,0,997007065
206,NO_predictors,0,0,0,996730865
207,T_predictors,0,0,0,91756519
207,F_predictors,0,0,0,825718129
207,ALL_predictors,0,0,0,907462907
207,NO_predictors,0,0,0,872213303
208,T_predictors,0,0,0,965510197
208,F_predictors,0,0,0,962263509
208,ALL_predictors,0,0,0,968710323
208,NO_predictors,0,0,0,964203903
209,T_predictors,0,0,0,863984557
209,F_predictors,0,0,0,898552439
209,ALL_predictors,0,0,0,901086984
209,NO_predictors,0,0,0,763590641
210,T_predictors,0,0,0,765651234
210,F_predictors,0,0,0,602026232
210,ALL_predictors,0,0,0,698210208
210,NO_predictors,0,0,0,704732843
211,T_predictors,0,0,0,94683326
211,F_predictors,0,0,0,977471022
211,ALL_predictors,0,0,0,978129337
211,NO_predictors,0,0,0,944214721
212,T_predictors,0,1,0,906145944
212,F_predictors,1,1,0,920234753
212,ALL_predictors,0,0,0,915717341
212,NO_predictors,0,1,0,884857802
213,T_predictors,0,0,0,93768215
213,F_predictors,0,0,0,923642963
213,ALL_predictors,0,0,0,931508437
213,NO_predictors,0,0,0,925081144
214,T_predictors,1,1,0,914725907
214,F_predictors,1,1,0,753111058
214,ALL_predictors,1,1,0,914448059
214,NO_predictors,1,1,0,688762966
215,T_predictors,0,0,0,94923647
215,F_predictors,0,0,0,949236506
215,ALL_predictors,0,0,0,949236514
215,NO_predictors,0,0,0,949236499
216,T_predictors,1,1,0,973816609
216,F_predictors,0,0,0,967224125
216,ALL_predictors,1,1,0,973816569
216,NO_predictors,0,0,0,970549543
217,T_predictors,0,0,0,419879252
217,F_predictors,0,0,0,419879247
217,ALL_predictors,0,0,0,419879241
217,NO_predictors,0,0,0,419879464
218,T_predictors,0,0,0,996875397
218,F_predictors,0,0,0,994920804
218,ALL_predictors,0,0,0,996946819
218,NO_predictors,0,0,0,98643622
219,T_predictors,0,0,0,98658762
219,F_predictors,0,0,0,972726362
219,ALL_predictors,0,0,0,988580726
219,NO_predictors,0,1,0,909998585
220,T_predictors,0,0,0,950513209
220,F_predictors,0,0,0,780734626
220,ALL_predictors,0,0,0,951604104
220,NO_predictors,0,0,0,694111493
221,T_predictors,0,1,0,980328312
221,F_predictors,0,1,0,983084485
221,ALL_predictors,0,1,0,98308446
221,NO_predictors,0,1,0,980270701
222,T_predictors,0,1,0,832184251
222,F_predictors,0,0,0,730073905
222,ALL_predictors,0,0,0,875901048
222,NO_predictors,0,0,0,833900318
223,T_predictors,0,0,0,91550001
223,F_predictors,0,0,0,919163223
223,ALL_predictors,0,0,0,915471915
223,NO_predictors,0,0,0,638946377
224,T_predictors,0,0,0,993304801
224,F_predictors,0,0,0,988215342
224,ALL_predictors,0,0,0,993304761
224,NO_predictors,0,0,0,990305615
225,T_predictors,0,0,0,981414297
225,F_predictors,0,0,0,984823118
225,ALL_predictors,0,0,0,986756683
225,NO_predictors,0,0,0,938375941
226,T_predictors,0,1,0,995810271
226,F_predictors,0,0,0,993653476
226,ALL_predictors,0,1,0,997186739
226,NO_predictors,0,0,0,987739234
227,T_predictors,0,0,0,933555449
227,F_predictors,0,0,0,925760069
227,ALL_predictors,0,0,0,936670041
227,NO_predictors,0,0,0,90576573
228,T_predictors,0,1,0,749611555
228,F_predictors,0,0,0,727339946
228,ALL_predictors,1,1,0,772281568
228,NO_predictors,0,1,0,723184588
229,T_predictors,0,0,0,933578673
229,F_predictors,0,0,0,922901145
229,ALL_predictors,0,0,NA
229,NO_predictors,0,0,0,920619279
230,T_predictors,0,0,0,984049846
230,F_predictors,0,0,0,948161526
230,ALL_predictors,0,0,0,983980336
230,NO_predictors,0,0,0,90736344
231,T_predictors,0,1,0,992027982
231,F_predictors,0,0,0,989855093
231,ALL_predictors,0,0,0,984461124
231,NO_predictors,1,1,0,98410642
232,T_predictors,0,0,0,87502981
232,F_predictors,0,0,0,72627886
232,ALL_predictors,0,0,0,896562458
232,NO_predictors,1,1,0,645241225
233,T_predictors,0,1,0,962788032
233,F_predictors,0,0,0,985345815
233,ALL_predictors,0,0,0,980106437
233,NO_predictors,0,1,0,947715484
234,T_predictors,0,0,0,945191495
234,F_predictors,0,0,0,935755684
234,ALL_predictors,0,0,0,944928356
234,NO_predictors,0,0,0,941428145
235,T_predictors,0,0,0,979081483
235,F_predictors,0,0,0,782009848
235,ALL_predictors,0,0,0,979081444
235,NO_predictors,0,0,0,666598621
236,T_predictors,0,0,0,981976888
236,F_predictors,0,0,0,978889389
236,ALL_predictors,0,0,0,982593687
236,NO_predictors,0,0,0,905965926
237,T_predictors,0,0,0,881085298
237,F_predictors,0,0,0,838730676
237,ALL_predictors,0,0,0,880286115
237,NO_predictors,0,0,0,832387558
238,T_predictors,0,0,0,498477834
238,F_predictors,0,0,NA
238,ALL_predictors,0,0,0,498479457
238,NO_predictors,0,0,0,09808893
239,T_predictors,0,0,0,81774592
239,F_predictors,0,0,0,660510383
239,ALL_predictors,0,0,0,817746271
239,NO_predictors,0,1,0,412439122
240,T_predictors,0,0,0,671932295
240,F_predictors,0,0,0,64011862
240,ALL_predictors,0,0,0,660715798
240,NO_predictors,0,0,0,608621194
241,T_predictors,0,0,0,967060463
241,F_predictors,0,0,0,967244672
241,ALL_predictors,0,0,0,966270362
241,NO_predictors,0,0,NA
242,T_predictors,0,0,0,930994116
242,F_predictors,0,0,0,921389892
242,ALL_predictors,0,0,0,93562102
242,NO_predictors,0,0,0,928095164
243,T_predictors,0,0,0,918791961
243,F_predictors,0,0,0,918784747
243,ALL_predictors,0,0,0,918791666
243,NO_predictors,0,0,0,898411603
244,T_predictors,1,1,0,96122346
244,F_predictors,1,1,0,962386224
244,ALL_predictors,1,1,0,966570269
244,NO_predictors,1,1,0,96095134
245,T_predictors,0,0,0,884048655
245,F_predictors,0,0,0,867432351
245,ALL_predictors,1,1,0,894552254
245,NO_predictors,0,0,0,666195688
246,T_predictors,0,1,0,940218376
246,F_predictors,0,0,0,921374603
246,ALL_predictors,0,0,0,921376429
246,NO_predictors,0,0,0,867839007
247,T_predictors,0,0,0,979360377
247,F_predictors,0,0,0,979360377
247,ALL_predictors,0,0,0,97936032
247,NO_predictors,0,0,NA
248,T_predictors,0,0,0,574405283
248,F_predictors,0,0,0,422848011
248,ALL_predictors,0,1,0,574426011
248,NO_predictors,0,0,-0,096470481
249,T_predictors,0,0,0,80264615
249,F_predictors,0,0,0,847352944
249,ALL_predictors,0,0,0,855539966
249,NO_predictors,0,1,0,62349673
250,T_predictors,0,0,0,620828025
250,F_predictors,0,0,0,476897656
250,ALL_predictors,0,0,0,631810271
250,NO_predictors,0,0,-0,68025883
251,T_predictors,1,1,0,990911814
251,F_predictors,1,1,0,991198241
251,ALL_predictors,1,1,0,99141096
251,NO_predictors,1,1,0,986503443
252,T_predictors,0,0,0,975881977
252,F_predictors,0,0,0,975881694
252,ALL_predictors,0,0,0,975881886
252,NO_predictors,0,0,0,975881961
253,T_predictors,0,0,0,936603736
253,F_predictors,0,0,0,939408636
253,ALL_predictors,0,0,0,939408346
253,NO_predictors,0,0,0,936603703
254,T_predictors,0,0,0,996956567
254,F_predictors,0,1,0,995452274
254,ALL_predictors,0,0,NA
254,NO_predictors,0,0,0,995522868
255,T_predictors,0,0,0,741867164
255,F_predictors,0,1,0,849767892
255,ALL_predictors,1,1,0,892501052
255,NO_predictors,0,0,0,6620867
256,T_predictors,0,0,0,964473454
256,F_predictors,0,0,0,956483862
256,ALL_predictors,0,0,0,963778118
256,NO_predictors,0,0,NA
257,T_predictors,0,0,0,9593738
257,F_predictors,0,0,0,954721934
257,ALL_predictors,0,0,0,958766628
257,NO_predictors,0,0,0,940344403
258,T_predictors,0,0,0,950978507
258,F_predictors,0,0,0,954759742
258,ALL_predictors,0,0,0,950647878
258,NO_predictors,0,0,0,945500102
259,T_predictors,0,0,0,900034034
259,F_predictors,0,0,0,804348028
259,ALL_predictors,0,0,0,899904593
259,NO_predictors,0,0,0,811662107
260,T_predictors,0,0,0,973962072
260,F_predictors,0,0,0,967493712
260,ALL_predictors,0,0,0,9878077
260,NO_predictors,0,0,0,912577207
261,T_predictors,0,0,0,825320374
261,F_predictors,0,0,0,74659162
261,ALL_predictors,0,0,0,850527438
261,NO_predictors,0,0,0,563605672
262,T_predictors,0,0,0,966897571
262,F_predictors,0,0,0,96458332
262,ALL_predictors,0,0,0,96650339
262,NO_predictors,0,0,0,88498713
263,T_predictors,0,0,0,855797494
263,F_predictors,0,0,0,859144518
263,ALL_predictors,0,0,0,859144516
263,NO_predictors,0,0,0,859144467
264,T_predictors,0,0,0,937297942
264,F_predictors,0,0,0,940500585
264,ALL_predictors,0,0,0,948860909
264,NO_predictors,0,0,0,934398889
265,T_predictors,0,0,0,956668668
265,F_predictors,0,0,0,96364582
265,ALL_predictors,0,0,0,959031554
265,NO_predictors,0,0,0,96116238
266,T_predictors,0,0,0,955695863
266,F_predictors,0,0,0,954946856
266,ALL_predictors,0,0,0,956268686
266,NO_predictors,0,0,0,954946852
267,T_predictors,0,0,0,976079198
267,F_predictors,0,0,0,976078836
267,ALL_predictors,0,0,0,976079308
267,NO_predictors,0,0,0,969624233
268,T_predictors,0,0,0,782707713
268,F_predictors,0,0,NA
268,ALL_predictors,0,0,0,782702695
268,NO_predictors,0,0,0,743770376
269,T_predictors,1,1,0,976945885
269,F_predictors,1,1,0,97058254
269,ALL_predictors,1,1,0,973265442
269,NO_predictors,0,1,0,9739073
270,T_predictors,0,0,NA
270,F_predictors,0,0,0,959667669
270,ALL_predictors,0,0,0,975569231
270,NO_predictors,0,0,0,669816577
271,T_predictors,0,0,0,951964177
271,F_predictors,0,0,0,96376877
271,ALL_predictors,0,0,0,957893035
271,NO_predictors,0,0,0,955285674
272,T_predictors,0,0,0,972947535
272,F_predictors,0,0,0,975138069
272,ALL_predictors,0,0,0,975431749
272,NO_predictors,0,0,0,964854102
273,T_predictors,0,0,-0,292247229
273,F_predictors,0,0,-0,292247358
273,ALL_predictors,0,0,-0,292247434
273,NO_predictors,0,0,-0,292247042
274,T_predictors,0,0,0,775606072
274,F_predictors,0,0,0,861462956
274,ALL_predictors,0,0,0,866299297
274,NO_predictors,0,0,0,69381133
275,T_predictors,0,0,0,731466431
275,F_predictors,0,0,0,255740651
275,ALL_predictors,0,0,0,731539916
275,NO_predictors,0,0,0,745922705
276,T_predictors,0,0,0,742673437
276,F_predictors,0,0,0,742673413
276,ALL_predictors,0,0,0,742673356
276,NO_predictors,0,0,0,733560733
277,T_predictors,0,0,0,995899887
277,F_predictors,0,0,0,995823361
277,ALL_predictors,0,0,0,996414388
277,NO_predictors,0,0,0,995111271
278,T_predictors,0,0,0,921620126
278,F_predictors,0,0,0,896618838
278,ALL_predictors,0,0,0,9222974
278,NO_predictors,0,0,0,923447682
279,T_predictors,0,0,0,902784589
279,F_predictors,0,0,0,7484033
279,ALL_predictors,0,0,0,91891589
279,NO_predictors,0,0,0,723810608
280,T_predictors,0,0,0,937622156
280,F_predictors,0,0,0,897410429
280,ALL_predictors,0,0,NA
280,NO_predictors,0,0,0,852686988
281,T_predictors,0,0,0,981475452
281,F_predictors,0,0,0,972192302
281,ALL_predictors,0,0,0,981475585
281,NO_predictors,0,0,0,981096129
282,T_predictors,0,0,0,971505132
282,F_predictors,0,0,0,961664397
282,ALL_predictors,0,0,0,971504965
282,NO_predictors,0,0,0,919459152
283,T_predictors,0,0,0,972018975
283,F_predictors,0,0,0,972018978
283,ALL_predictors,0,0,0,972018895
283,NO_predictors,0,0,0,972018957
284,T_predictors,0,0,0,973540251
284,F_predictors,0,0,0,974857366
284,ALL_predictors,0,0,0,974927876
284,NO_predictors,0,0,0,966150445
285,T_predictors,0,0,0,924008326
285,F_predictors,0,0,0,918924663
285,ALL_predictors,0,0,0,934315308
285,NO_predictors,0,0,0,903204203
286,T_predictors,0,0,0,98163871
286,F_predictors,0,0,0,98019861
286,ALL_predictors,0,0,0,980533541
286,NO_predictors,0,0,0,980165776
287,T_predictors,0,0,0,871618447
287,F_predictors,0,0,0,803037841
287,ALL_predictors,0,0,0,921253953
287,NO_predictors,0,0,0,828322667
288,T_predictors,0,0,0,957964713
288,F_predictors,0,0,0,960076367
288,ALL_predictors,0,0,0,957964703
288,NO_predictors,0,0,0,957966262
289,T_predictors,0,0,0,902053023
289,F_predictors,1,1,0,924969805
289,ALL_predictors,0,0,0,922326404
289,NO_predictors,0,0,0,750259429
290,T_predictors,1,1,0,982459567
290,F_predictors,1,1,0,978108273
290,ALL_predictors,0,1,0,982459407
290,NO_predictors,0,0,0,974544215
291,T_predictors,0,0,0,954134028
291,F_predictors,0,0,0,95275146
291,ALL_predictors,0,0,0,954086287
291,NO_predictors,0,0,0,954134047
292,T_predictors,0,0,0,846118255
292,F_predictors,0,0,0,51843693
292,ALL_predictors,0,0,0,846007053
292,NO_predictors,0,0,0,363408642
293,T_predictors,0,0,0,942931315
293,F_predictors,1,1,0,933247288
293,ALL_predictors,0,1,0,938214649
293,NO_predictors,0,0,0,752669453
294,T_predictors,0,0,0,999493586
294,F_predictors,0,0,0,999516347
294,ALL_predictors,0,0,0,999516134
294,NO_predictors,0,0,0,999462995
295,T_predictors,0,0,0,882059167
295,F_predictors,0,0,0,882441251
295,ALL_predictors,0,0,0,880567163
295,NO_predictors,0,0,0,878432285
296,T_predictors,0,0,0,958370411
296,F_predictors,0,0,0,953787251
296,ALL_predictors,0,0,0,958370337
296,NO_predictors,0,0,0,956689397
297,T_predictors,0,0,0,960427811
297,F_predictors,0,0,0,962843943
297,ALL_predictors,0,0,0,960374084
297,NO_predictors,0,0,0,951387705
298,T_predictors,1,1,0,856867414
298,F_predictors,1,1,0,856115407
298,ALL_predictors,0,1,0,857720784
298,NO_predictors,1,1,0,743048853
299,T_predictors,0,0,0,924299522
299,F_predictors,0,0,0,927036316
299,ALL_predictors,0,0,0,927683944
299,NO_predictors,0,0,0,92329546
300,T_predictors,0,0,0,990453453
300,F_predictors,0,0,0,980642457
300,ALL_predictors,0,0,0,990453457
300,NO_predictors,0,0,0,97880208
301,T_predictors,0,0,0,943793768
301,F_predictors,0,0,0,954781383
301,ALL_predictors,0,0,0,960843093
301,NO_predictors,0,0,0,907967755
302,T_predictors,0,0,0,659011356
302,F_predictors,0,0,0,659011307
302,ALL_predictors,0,0,0,659011351
302,NO_predictors,0,0,0,65901109
303,T_predictors,0,0,0,972227902
303,F_predictors,0,0,0,968273862
303,ALL_predictors,0,0,0,970403043
303,NO_predictors,0,0,0,961965143
304,T_predictors,0,0,0,809836374
304,F_predictors,0,0,0,844291524
304,ALL_predictors,1,1,0,850705526
304,NO_predictors,0,0,0,80983645
305,T_predictors,0,0,0,97841663
305,F_predictors,0,0,0,966847709
305,ALL_predictors,0,0,0,974226989
305,NO_predictors,0,0,0,96822536
306,T_predictors,0,0,0,938615408
306,F_predictors,0,0,0,950728453
306,ALL_predictors,0,0,0,950727898
306,NO_predictors,0,0,0,869792217
307,T_predictors,0,0,-0,152450542
307,F_predictors,0,0,-0,202857102
307,ALL_predictors,0,0,0,091038106
307,NO_predictors,0,0,-0,480103898
308,T_predictors,0,0,0,963896017
308,F_predictors,0,0,0,963897201
308,ALL_predictors,0,0,0,96389736
308,NO_predictors,0,0,0,961323566
309,T_predictors,0,0,0,803886708
309,F_predictors,0,0,0,813459423
309,ALL_predictors,0,0,0,813459427
309,NO_predictors,0,0,0,567732054
310,T_predictors,0,0,0,920390042
310,F_predictors,0,0,0,900062323
310,ALL_predictors,0,0,0,919276262
310,NO_predictors,0,0,0,907278282
311,T_predictors,0,0,0,968537449
311,F_predictors,0,0,NA
311,ALL_predictors,0,0,0,97240432
311,NO_predictors,0,0,0,964042898
312,T_predictors,0,0,0,951539506
312,F_predictors,0,0,0,923436875
312,ALL_predictors,0,0,0,937727145
312,NO_predictors,0,0,0,852219147
313,T_predictors,0,0,0,930282001
313,F_predictors,0,0,0,930281996
313,ALL_predictors,0,0,0,930281851
313,NO_predictors,0,0,0,930282006
314,T_predictors,0,0,0,991402527
314,F_predictors,0,0,0,979945159
314,ALL_predictors,0,0,0,990215583
314,NO_predictors,0,0,0,977946111
315,T_predictors,0,0,0,925201443
315,F_predictors,0,0,0,940990209
315,ALL_predictors,0,0,0,942024182
315,NO_predictors,0,0,0,79355831
316,T_predictors,0,0,0,94418808
316,F_predictors,0,0,0,679199366
316,ALL_predictors,0,0,0,959478089
316,NO_predictors,0,0,-0,390406204
317,T_predictors,0,0,0,915700475
317,F_predictors,0,0,0,916618291
317,ALL_predictors,0,0,0,916824251
317,NO_predictors,0,0,0,907944938
318,T_predictors,0,0,0,976008536
318,F_predictors,0,0,0,975420989
318,ALL_predictors,0,0,0,97600954
318,NO_predictors,0,0,0,975375499
319,T_predictors,0,0,0,704735065
319,F_predictors,0,0,0,708972477
319,ALL_predictors,0,0,NA
319,NO_predictors,0,0,0,708972609
320,T_predictors,1,1,0,963918007
320,F_predictors,1,1,0,768408434
320,ALL_predictors,0,1,0,963916333
320,NO_predictors,1,1,0,784811865
321,T_predictors,0,0,0,910598089
321,F_predictors,0,0,0,910347602
321,ALL_predictors,0,0,0,910597955
321,NO_predictors,0,0,0,87370302
322,T_predictors,0,0,0,915489668
322,F_predictors,0,0,0,9005388
322,ALL_predictors,0,0,0,916785374
322,NO_predictors,0,0,0,794631297
323,T_predictors,0,0,0,889400826
323,F_predictors,0,0,0,886025263
323,ALL_predictors,0,0,0,894881465
323,NO_predictors,0,0,0,874133989
324,T_predictors,0,0,0,859638932
324,F_predictors,0,0,0,752397396
324,ALL_predictors,0,0,0,859638918
324,NO_predictors,0,0,0,857227693
325,T_predictors,0,0,0,982083569
325,F_predictors,0,0,0,98208357
325,ALL_predictors,0,0,0,98208357
325,NO_predictors,0,0,0,982083571
326,T_predictors,0,1,0,971007673
326,F_predictors,0,0,0,931344106
326,ALL_predictors,0,1,0,959052611
326,NO_predictors,0,0,0,89164829
327,T_predictors,0,0,0,924611684
327,F_predictors,0,0,0,844308058
327,ALL_predictors,0,0,0,927064314
327,NO_predictors,0,0,0,834990393
328,T_predictors,0,0,0,804003536
328,F_predictors,0,0,0,799084348
328,ALL_predictors,0,0,0,804001993
328,NO_predictors,0,0,NA
329,T_predictors,0,0,0,936102734
329,F_predictors,0,0,0,915050136
329,ALL_predictors,0,0,0,921605016
329,NO_predictors,0,0,0,905605
330,T_predictors,0,0,0,85275082
330,F_predictors,0,0,0,836498823
330,ALL_predictors,0,0,0,854719099
330,NO_predictors,0,0,0,744074309
331,T_predictors,0,0,NA
331,F_predictors,0,0,0,892860522
331,ALL_predictors,0,0,0,935576426
331,NO_predictors,0,0,0,826520942
332,T_predictors,0,0,0,887778194
332,F_predictors,0,0,0,938564376
332,ALL_predictors,0,0,0,938564351
332,NO_predictors,0,0,0,846363066
333,T_predictors,0,0,0,965323821
333,F_predictors,0,0,0,962513354
333,ALL_predictors,0,0,0,965389608
333,NO_predictors,0,0,0,957102606
334,T_predictors,0,0,0,939147303
334,F_predictors,0,0,0,940337623
334,ALL_predictors,0,0,0,940337986
334,NO_predictors,0,1,0,897174466
335,T_predictors,1,1,0,966632569
335,F_predictors,0,1,0,965417697
335,ALL_predictors,1,1,0,965995754
335,NO_predictors,0,0,0,953299046
336,T_predictors,0,0,0,892809393
336,F_predictors,0,0,0,872479549
336,ALL_predictors,0,0,0,895482989
336,NO_predictors,0,0,NA
337,T_predictors,0,0,0,988000574
337,F_predictors,0,0,0,986887992
337,ALL_predictors,0,0,0,987993775
337,NO_predictors,0,0,0,987991471
338,T_predictors,0,0,0,757666398
338,F_predictors,0,0,0,489246309
338,ALL_predictors,0,0,0,757667049
338,NO_predictors,0,0,0,471932493
339,T_predictors,0,0,0,827202526
339,F_predictors,0,0,0,73330506
339,ALL_predictors,0,0,0,856556666
339,NO_predictors,0,0,0,758515705
340,T_predictors,0,1,0,896158671
340,F_predictors,0,0,0,847049864
