series_id,"synth_control_type","p_value_<=0.05","p_value_<=0.1","R^2"
321,"ALL_predictors",0,0,0.600966651598082
321,"NO_predictors",0,0,0.542193973451229
322,"T_predictors",0,0,0.928211968370747
322,"F_predictors",0,0,0.884753674714501
322,"ALL_predictors",0,0,0.923740418695196
322,"NO_predictors",0,0,0.887871599903787
323,"T_predictors",0,0,0.852579960315533
323,"F_predictors",0,0,0.848743244954492
323,"ALL_predictors",0,0,0.886273434360223
323,"NO_predictors",0,0,0.7406841004042
324,"T_predictors",0,0,0.9186087796937
324,"F_predictors",0,0,0.918607335618353
324,"ALL_predictors",0,0,0.918608418072502
324,"NO_predictors",0,0,0.917351676341741
325,"T_predictors",0,0,0.977196451391112
325,"F_predictors",0,0,0.931851629177469
325,"ALL_predictors",0,0,0.976948573354159
325,"NO_predictors",0,0,0.795849150340675
326,"T_predictors",0,0,0.928500468230308
326,"F_predictors",0,0,NA
326,"ALL_predictors",0,0,0.943061277518218
326,"NO_predictors",0,0,0.947175089123852
327,"T_predictors",0,0,0.808477229172769
327,"F_predictors",0,0,0.795482513424602
327,"ALL_predictors",0,0,0.80847750446465
327,"NO_predictors",0,0,0.497623841706358
328,"T_predictors",0,0,0.786328439371188
328,"F_predictors",0,0,0.79280154088111
328,"ALL_predictors",0,0,0.813631382884919
328,"NO_predictors",0,0,0.782639473657113
329,"T_predictors",0,0,0.707975259953758
329,"F_predictors",0,0,0.686185660978154
329,"ALL_predictors",0,0,0.702276949106026
329,"NO_predictors",0,0,0.399505877118108
330,"T_predictors",0,0,0.77558206821767
330,"F_predictors",0,0,0.774081491035344
330,"ALL_predictors",0,0,0.773031562573215
330,"NO_predictors",0,0,0.572221343163762
331,"T_predictors",0,0,0.868653298626624
331,"F_predictors",0,0,0.837004495710418
331,"ALL_predictors",0,0,0.868690454410562
331,"NO_predictors",0,0,0.854483167698571
332,"T_predictors",0,0,0.833499109091639
332,"F_predictors",0,0,0.745839149257571
332,"ALL_predictors",0,0,0.854340351194583
332,"NO_predictors",0,0,0.332946158299856
333,"T_predictors",0,0,0.910107566153158
333,"F_predictors",0,0,0.916141748025595
333,"ALL_predictors",0,0,0.919217709106649
333,"NO_predictors",0,0,0.905990358665936
334,"T_predictors",0,0,0.855934005074101
334,"F_predictors",0,0,0.849246117167055
334,"ALL_predictors",0,0,0.855934691666212
334,"NO_predictors",0,0,0.640546762583051
335,"T_predictors",1,1,0.960474531880357
335,"F_predictors",1,1,0.967771646088272
335,"ALL_predictors",1,1,0.976819296972862
335,"NO_predictors",1,1,0.910455146735335
336,"T_predictors",0,0,NA
336,"F_predictors",0,0,0.866775405481725
336,"ALL_predictors",0,0,0.882589786514533
336,"NO_predictors",0,0,0.707282285471012
337,"T_predictors",0,0,0.989769963508926
337,"F_predictors",0,0,0.731085627565583
337,"ALL_predictors",0,0,0.988417294102949
337,"NO_predictors",0,0,0.887969405464425
338,"T_predictors",0,0,0.664349449912524
338,"F_predictors",0,0,0.517055815931724
338,"ALL_predictors",0,0,0.742006894507845
338,"NO_predictors",0,0,0.540334689570432
339,"T_predictors",0,0,0.83081240460838
339,"F_predictors",0,0,0.704415561388604
339,"ALL_predictors",0,0,0.704415970653032
339,"NO_predictors",0,0,0.282908480288672
340,"T_predictors",0,0,NA
340,"F_predictors",1,1,0.796099051909589
340,"ALL_predictors",0,1,0.871277741549575
340,"NO_predictors",1,1,0.655659134972052
341,"T_predictors",0,0,0.961528384970653
341,"F_predictors",0,0,0.921009516286787
341,"ALL_predictors",0,0,0.961513717221744
341,"NO_predictors",0,0,0.777780211017982
342,"T_predictors",0,0,0.963466337405725
342,"F_predictors",0,0,NA
342,"ALL_predictors",0,0,0.958795611145658
342,"NO_predictors",0,0,0.942719791953257
343,"T_predictors",0,1,0.987125440228925
343,"F_predictors",1,1,0.914712897195494
343,"ALL_predictors",1,1,0.987258701277601
343,"NO_predictors",1,1,0.956963476377101
344,"T_predictors",1,1,0.94758284195891
344,"F_predictors",1,1,0.933180505700956
344,"ALL_predictors",1,1,0.951158240639616
344,"NO_predictors",0,0,0.630329401079705
345,"T_predictors",0,0,0.93017797014245
345,"F_predictors",0,0,0.93017747210229
345,"ALL_predictors",0,0,0.933713516476884
345,"NO_predictors",0,0,0.918569723900832
346,"T_predictors",0,0,0.90513944004802
346,"F_predictors",0,0,0.901933013762317
346,"ALL_predictors",0,0,0.90601791749331
346,"NO_predictors",0,0,0.89747256868965
347,"T_predictors",0,1,0.939251593530923
347,"F_predictors",0,1,0.937808683876146
347,"ALL_predictors",1,1,0.940390030094284
347,"NO_predictors",0,1,0.921392266479856
348,"T_predictors",0,0,0.867921605971217
348,"F_predictors",0,0,0.872288366615205
348,"ALL_predictors",0,0,0.872568011135961
348,"NO_predictors",0,0,0.833530946929538
349,"T_predictors",0,0,0.991442033857888
349,"F_predictors",0,0,0.991434244618222
349,"ALL_predictors",0,0,0.991434211035931
349,"NO_predictors",0,0,0.991434248126977
350,"T_predictors",0,1,0.763500961942847
350,"F_predictors",0,1,0.747730420183148
350,"ALL_predictors",1,1,0.811948069214568
350,"NO_predictors",0,0,0.435907564716434
351,"T_predictors",0,0,0.852558951817196
351,"F_predictors",0,0,0.709238684997872
351,"ALL_predictors",0,0,0.850559802596805
351,"NO_predictors",0,0,0.191050147818972
352,"T_predictors",0,0,0.900892567294234
352,"F_predictors",0,0,0.854491198861138
352,"ALL_predictors",0,0,0.900374520974356
352,"NO_predictors",0,0,0.864698504546628
353,"T_predictors",0,0,0.756754703722771
353,"F_predictors",0,0,0.669889778889875
353,"ALL_predictors",0,0,0.768260992918185
353,"NO_predictors",0,0,0.606988953403228
354,"T_predictors",0,0,0.905702396736777
354,"F_predictors",0,1,0.882934318481497
354,"ALL_predictors",0,0,0.889265445065656
354,"NO_predictors",0,0,0.718559601085405
355,"T_predictors",0,0,0.734510033504187
355,"F_predictors",0,0,0.683087007592568
355,"ALL_predictors",0,0,0.753622040833618
355,"NO_predictors",0,0,0.135399291078277
356,"T_predictors",1,1,0.700359544909814
356,"F_predictors",0,0,0.774599620889426
356,"ALL_predictors",0,0,0.736085764332858
356,"NO_predictors",1,1,0.598354764971714
357,"T_predictors",0,0,0.965465489585351
357,"F_predictors",0,0,0.963159417174372
357,"ALL_predictors",0,0,0.965484975072751
357,"NO_predictors",0,0,0.963235407409982
358,"T_predictors",0,0,0.847871066908133
358,"F_predictors",0,0,0.841937417179901
358,"ALL_predictors",0,0,0.847851244177797
358,"NO_predictors",0,0,0.833078889758656
359,"T_predictors",0,0,0.692542247713679
359,"F_predictors",0,0,NA
359,"ALL_predictors",0,0,0.716782830584277
359,"NO_predictors",0,0,0.304665342689866
360,"T_predictors",0,0,0.969088994930742
360,"F_predictors",0,0,0.967298625929011
360,"ALL_predictors",0,0,0.970280560659012
360,"NO_predictors",0,0,0.911893418830323
361,"T_predictors",0,0,0.86283921914354
361,"F_predictors",0,0,0.839795193049075
361,"ALL_predictors",0,0,0.864566097516028
361,"NO_predictors",0,0,0.826669346181515
362,"T_predictors",0,0,0.901684309885365
362,"F_predictors",0,0,0.902479047418172
362,"ALL_predictors",0,0,0.901674832191016
362,"NO_predictors",0,0,0.871300679372446
363,"T_predictors",0,0,0.821924070667929
363,"F_predictors",0,0,0.819087320264637
363,"ALL_predictors",0,0,0.82097274883222
363,"NO_predictors",0,0,0.805313883406345
364,"T_predictors",0,0,0.860061550842419
364,"F_predictors",1,1,0.850977759320397
364,"ALL_predictors",0,0,0.873684819810839
364,"NO_predictors",0,0,0.776395356265322
365,"T_predictors",0,0,0.858127108301476
365,"F_predictors",0,0,0.803734034523897
365,"ALL_predictors",0,0,0.865570849734025
365,"NO_predictors",0,0,0.522552687155678
366,"T_predictors",0,0,0.857730230356505
366,"F_predictors",0,0,0.830743341253467
366,"ALL_predictors",0,0,0.858326658709367
366,"NO_predictors",0,0,0.857014375925433
367,"T_predictors",0,0,0.96038520123257
367,"F_predictors",0,0,0.895035307225336
367,"ALL_predictors",0,0,0.951843509197412
367,"NO_predictors",0,0,0.912034138980765
368,"T_predictors",1,1,0.99080062373326
368,"F_predictors",1,1,0.98906065612789
368,"ALL_predictors",1,1,0.990800066453211
368,"NO_predictors",0,0,0.77963562414021
369,"T_predictors",0,0,0.69404429222491
369,"F_predictors",0,0,NA
369,"ALL_predictors",0,0,0.622699043368163
369,"NO_predictors",0,0,0.633576786446869
370,"T_predictors",0,0,0.538607619594351
370,"F_predictors",0,0,0.79129996139603
370,"ALL_predictors",0,0,0.790941888762032
370,"NO_predictors",0,0,0.53860765072663
371,"T_predictors",0,0,0.874330786145696
371,"F_predictors",0,0,0.872083745266682
371,"ALL_predictors",0,0,0.872083752958478
371,"NO_predictors",0,0,0.842958578330927
372,"T_predictors",0,0,0.992905664804169
372,"F_predictors",0,0,0.992905621063012
372,"ALL_predictors",0,0,0.992935866201591
372,"NO_predictors",0,0,0.992905658709235
373,"T_predictors",0,0,0.815636155724977
373,"F_predictors",0,0,0.80859961417107
373,"ALL_predictors",0,0,0.817495471304787
373,"NO_predictors",0,0,0.777785445890116
374,"T_predictors",0,0,0.656300516331384
374,"F_predictors",0,0,0.737600774209577
374,"ALL_predictors",0,0,0.738701515161194
374,"NO_predictors",0,0,0.491102128908632
375,"T_predictors",0,0,0.910382785061252
375,"F_predictors",0,0,0.928566066006885
375,"ALL_predictors",0,0,0.94328926653954
375,"NO_predictors",0,0,0.909969205748358
376,"T_predictors",1,1,0.641578738647422
376,"F_predictors",1,1,0.596269284527567
376,"ALL_predictors",1,1,0.602728449868268
376,"NO_predictors",1,1,0.613892019133064
377,"T_predictors",0,0,0.821679800447688
377,"F_predictors",0,0,0.829439078483868
377,"ALL_predictors",0,0,0.811243796888514
377,"NO_predictors",0,0,0.807774310534874
378,"T_predictors",0,0,0.972972985053669
378,"F_predictors",0,0,0.967168813493518
378,"ALL_predictors",0,0,0.969841474912789
378,"NO_predictors",0,0,0.946661338894113
379,"T_predictors",0,0,0.932321058812296
379,"F_predictors",0,0,0.929887377425098
379,"ALL_predictors",0,0,0.932450481280369
379,"NO_predictors",0,0,0.883559985488498
380,"T_predictors",0,0,0.874187950270744
380,"F_predictors",0,0,0.867961071184552
380,"ALL_predictors",0,0,0.886689387086274
380,"NO_predictors",0,0,0.556621952487961
381,"T_predictors",0,0,0.76919388797468
381,"F_predictors",0,0,0.683283336514009
381,"ALL_predictors",0,0,0.821792975632747
381,"NO_predictors",0,0,0.72594127415645
382,"T_predictors",0,0,0.932973107343586
382,"F_predictors",0,0,0.880154354532461
382,"ALL_predictors",0,1,0.932460190556513
382,"NO_predictors",0,0,0.895771112413217
383,"T_predictors",0,0,0.975366498371201
383,"F_predictors",0,0,0.975292623758112
383,"ALL_predictors",0,0,0.97529254264748
383,"NO_predictors",0,0,0.972964769373833
384,"T_predictors",0,0,0.945817938177974
384,"F_predictors",0,0,0.939567061351065
384,"ALL_predictors",0,0,0.9481153893787
384,"NO_predictors",0,0,0.930732080467882
385,"T_predictors",0,0,0.761972045272701
385,"F_predictors",0,0,0.810014495797279
385,"ALL_predictors",0,0,0.814236178890772
385,"NO_predictors",0,0,0.641412913859122
386,"T_predictors",0,0,0.446955578899551
386,"F_predictors",0,0,0.551489398759362
386,"ALL_predictors",0,0,0.557074068516224
386,"NO_predictors",0,0,0.296497667675651
387,"T_predictors",0,0,0.807665095619006
387,"F_predictors",0,0,0.807562401861674
387,"ALL_predictors",0,0,0.869146780897922
387,"NO_predictors",0,0,0.824906229690994
388,"T_predictors",0,0,0.923343314750356
388,"F_predictors",0,0,0.874098764900632
388,"ALL_predictors",0,0,0.923410541493368
388,"NO_predictors",0,0,0.892152615478653
389,"T_predictors",1,1,0.856621983306249
389,"F_predictors",1,1,0.888965974234486
389,"ALL_predictors",1,1,0.893259397711841
389,"NO_predictors",1,1,0.838498626214429
390,"T_predictors",0,0,0.825160973127206
390,"F_predictors",0,0,0.88141165828084
390,"ALL_predictors",0,0,0.869569844826533
390,"NO_predictors",0,0,0.75744387278321
391,"T_predictors",0,0,0.99267390176256
391,"F_predictors",0,0,0.987621872897121
391,"ALL_predictors",0,0,0.991954287701082
391,"NO_predictors",0,0,0.894515355324309
392,"T_predictors",0,1,0.94263701876498
392,"F_predictors",1,1,0.941741074956473
392,"ALL_predictors",0,0,0.944104056852436
392,"NO_predictors",0,0,0.905728981500039
393,"T_predictors",0,0,0.920042027608796
393,"F_predictors",0,0,0.908917945551262
393,"ALL_predictors",0,0,0.920025270182983
393,"NO_predictors",0,0,0.899276835808921
394,"T_predictors",0,0,0.91539035244063
394,"F_predictors",0,0,0.820095343299501
394,"ALL_predictors",0,0,0.926977805251806
394,"NO_predictors",0,0,0.728730448023397
395,"T_predictors",1,1,0.743139717285886
395,"F_predictors",1,1,0.718487206931181
395,"ALL_predictors",1,1,0.749025917550669
395,"NO_predictors",1,1,0.712748117901344
396,"T_predictors",0,0,0.949411264382167
396,"F_predictors",0,0,0.93353104581731
396,"ALL_predictors",0,0,0.949258680178789
396,"NO_predictors",0,0,0.926649635347279
397,"T_predictors",0,0,0.969389818663061
397,"F_predictors",0,0,0.969239742366741
397,"ALL_predictors",0,0,0.970028349985547
397,"NO_predictors",0,0,0.970336246360075
398,"T_predictors",0,0,NA
398,"F_predictors",0,0,NA
398,"ALL_predictors",0,0,0.772551737079301
398,"NO_predictors",0,0,0.44151744138892
399,"T_predictors",0,0,0.880402320436796
399,"F_predictors",1,1,0.792531139080486
399,"ALL_predictors",0,0,0.881050531482336
399,"NO_predictors",0,1,0.755679692035004
400,"T_predictors",0,0,0.645053000812821
400,"F_predictors",0,0,0.539032273865752
400,"ALL_predictors",0,0,0.749926777121578
400,"NO_predictors",0,0,0.210224546269518
401,"T_predictors",0,0,0.790692521363997
401,"F_predictors",0,0,0.0258016623126271
401,"ALL_predictors",0,0,0.784399538075964
401,"NO_predictors",0,0,-0.288776264505534
402,"T_predictors",0,0,0.946493015478196
402,"F_predictors",0,0,0.946744717304555
402,"ALL_predictors",0,0,0.934947735799214
402,"NO_predictors",0,0,0.946527110192259
403,"T_predictors",0,0,0.760885148614537
403,"F_predictors",0,0,0.869367957387442
403,"ALL_predictors",0,0,0.882182923729329
403,"NO_predictors",0,1,0.804270955191135
404,"T_predictors",0,0,0.780663929108095
404,"F_predictors",0,0,0.760039440342369
404,"ALL_predictors",0,0,0.780663926038749
404,"NO_predictors",0,0,0.40722048375815
405,"T_predictors",0,1,0.773743964922721
405,"F_predictors",0,0,0.747951019267632
405,"ALL_predictors",1,1,0.77533443054642
405,"NO_predictors",0,0,0.647726391245298
406,"T_predictors",0,0,0.636429155866652
406,"F_predictors",0,1,0.596057367690619
406,"ALL_predictors",0,0,0.636791888914276
406,"NO_predictors",1,1,0.583292249106108
407,"T_predictors",0,0,0.899122032936733
407,"F_predictors",0,0,0.900116906091547
407,"ALL_predictors",0,0,0.904288836554148
407,"NO_predictors",0,0,0.895624393583779
408,"T_predictors",0,0,0.834709782062465
408,"F_predictors",0,0,0.842144549960941
408,"ALL_predictors",0,0,0.857134912732135
408,"NO_predictors",0,0,0.473698454236527
409,"T_predictors",0,0,0.978582457196271
409,"F_predictors",0,0,0.649083870506621
409,"ALL_predictors",0,0,0.980890267977503
409,"NO_predictors",0,0,0.653559491089568
410,"T_predictors",0,0,0.919246311891408
410,"F_predictors",0,0,0.967062501958188
410,"ALL_predictors",0,0,0.966557099366986
410,"NO_predictors",0,0,0.445312236264704
411,"T_predictors",0,0,0.885035357136584
411,"F_predictors",0,0,0.870576301137138
411,"ALL_predictors",0,0,0.876623554586683
411,"NO_predictors",0,0,0.859598134110779
412,"T_predictors",0,0,0.795067057905004
412,"F_predictors",0,0,0.804730879089289
412,"ALL_predictors",0,0,0.804731017948714
412,"NO_predictors",0,0,0.572988197030086
413,"T_predictors",0,0,0.97560906263602
413,"F_predictors",1,1,0.955259429384782
413,"ALL_predictors",0,0,0.974264942390913
413,"NO_predictors",0,0,0.936463162388463
414,"T_predictors",0,0,0.912336842433581
414,"F_predictors",0,0,0.881780376776773
414,"ALL_predictors",0,0,0.914800992073873
414,"NO_predictors",0,0,0.863118999118985
415,"T_predictors",1,1,0.699617193312608
415,"F_predictors",0,0,0.638028666448142
415,"ALL_predictors",1,1,0.679015403301348
415,"NO_predictors",0,0,0.638110985412003
416,"T_predictors",0,0,0.920936317547741
416,"F_predictors",0,0,0.926365845669876
416,"ALL_predictors",0,0,0.926162630084744
416,"NO_predictors",0,0,0.921757369073095
417,"T_predictors",1,1,0.728043205936115
417,"F_predictors",1,1,0.74143939966362
417,"ALL_predictors",1,1,0.721866404654283
417,"NO_predictors",1,1,0.728632934046308
418,"T_predictors",0,0,0.873698753219564
418,"F_predictors",0,0,0.883111400149154
418,"ALL_predictors",0,0,0.883141404640703
418,"NO_predictors",0,0,0.793624987723275
419,"T_predictors",0,0,0.943872951809792
419,"F_predictors",0,0,0.922637542532501
419,"ALL_predictors",0,0,0.943644947766577
419,"NO_predictors",0,0,0.923681942434502
420,"T_predictors",0,0,0.875995750912357
420,"F_predictors",0,0,0.895313929529795
420,"ALL_predictors",0,0,0.895491442453889
420,"NO_predictors",0,0,0.846642877076427
421,"T_predictors",0,0,NA
421,"F_predictors",0,0,0.740367306533427
421,"ALL_predictors",0,0,0.788341142049681
421,"NO_predictors",0,0,0.630316340124658
422,"T_predictors",0,0,0.988906166209158
422,"F_predictors",0,0,0.988906161583066
422,"ALL_predictors",0,0,0.988906165263484
422,"NO_predictors",0,0,0.988906166547638
423,"T_predictors",0,0,0.860852225516085
423,"F_predictors",0,0,0.920555317343512
423,"ALL_predictors",0,0,0.860959815571998
423,"NO_predictors",0,0,0.862381977797804
424,"T_predictors",0,0,0.988320370702371
424,"F_predictors",0,0,0.985399779394929
424,"ALL_predictors",0,0,0.988463081446075
424,"NO_predictors",0,0,0.97983591956648
425,"T_predictors",0,0,0.82865790018215
425,"F_predictors",1,1,0.788309636913875
425,"ALL_predictors",0,0,0.821003301973175
425,"NO_predictors",0,1,0.768531356371041
426,"T_predictors",0,0,0.684783568499866
426,"F_predictors",0,0,0.687115417531054
426,"ALL_predictors",0,0,0.700870165033279
426,"NO_predictors",0,0,0.49890603621633
427,"T_predictors",0,0,0.940545893179066
427,"F_predictors",0,0,NA
427,"ALL_predictors",0,0,0.941775785966372
427,"NO_predictors",0,0,0.513669346681478
428,"T_predictors",0,0,0.531493963096797
428,"F_predictors",0,0,0.350099402903326
428,"ALL_predictors",0,0,0.380053003672288
428,"NO_predictors",0,0,0.369745150265177
429,"T_predictors",0,0,0.910870871194576
429,"F_predictors",0,0,0.827779701385018
429,"ALL_predictors",0,0,0.909050528304077
429,"NO_predictors",0,0,0.786018321074556
430,"T_predictors",0,0,0.882927960274367
430,"F_predictors",0,0,0.921621547069202
430,"ALL_predictors",0,0,0.914138695227903
430,"NO_predictors",0,0,0.867030792944128
431,"T_predictors",0,0,0.894690960267533
431,"F_predictors",0,1,0.906132823353568
431,"ALL_predictors",0,0,0.945281517568798
431,"NO_predictors",0,0,NA
432,"T_predictors",0,0,0.846117616644006
432,"F_predictors",0,0,0.846116517739901
432,"ALL_predictors",0,0,0.846114832261587
432,"NO_predictors",0,0,0.715265245325302
433,"T_predictors",0,0,0.934363009176563
433,"F_predictors",0,0,0.911677641450682
433,"ALL_predictors",0,0,0.93454962523418
433,"NO_predictors",0,0,0.850472148377868
434,"T_predictors",1,1,0.675675000740679
434,"F_predictors",1,1,0.671638281121018
434,"ALL_predictors",1,1,0.695274884848626
434,"NO_predictors",1,1,0.453652598839277
435,"T_predictors",0,0,0.776738021663238
435,"F_predictors",0,0,0.778957059153211
435,"ALL_predictors",0,0,0.776738015594502
435,"NO_predictors",0,0,0.693134142396282
436,"T_predictors",0,0,0.916107428678677
436,"F_predictors",0,0,0.896710706725269
436,"ALL_predictors",0,0,0.912113659338305
436,"NO_predictors",0,0,0.785243099972022
437,"T_predictors",0,0,0.854831377836647
437,"F_predictors",0,0,0.746865259334477
437,"ALL_predictors",0,0,0.854830602578405
437,"NO_predictors",0,0,0.715039335325882
438,"T_predictors",0,0,0.767672386896163
438,"F_predictors",0,0,0.702807561833663
438,"ALL_predictors",0,0,0.810148324261279
438,"NO_predictors",0,0,0.725620170690186
439,"T_predictors",0,1,0.981282029068535
439,"F_predictors",1,1,0.879550306624731
439,"ALL_predictors",1,1,0.98353749417154
439,"NO_predictors",0,0,0.72226063233859
440,"T_predictors",0,0,0.949872181307748
440,"F_predictors",0,0,0.000730533409372791
440,"ALL_predictors",0,0,0.949852573755244
440,"NO_predictors",0,0,-0.0191236411258044
441,"T_predictors",0,0,0.919139318542863
441,"F_predictors",0,0,0.914642957258486
441,"ALL_predictors",0,0,0.919645030020892
441,"NO_predictors",0,0,0.856218956173418
442,"T_predictors",0,0,0.722136367385791
442,"F_predictors",0,0,0.722998829887094
442,"ALL_predictors",0,0,0.739880179068897
442,"NO_predictors",0,0,0.555351220997096
443,"T_predictors",0,0,0.818535994015313
443,"F_predictors",0,1,0.850425989385306
443,"ALL_predictors",0,0,0.858277495861332
443,"NO_predictors",0,0,0.568622985114741
444,"T_predictors",0,0,0.916153001490805
444,"F_predictors",0,0,0.909346352203221
444,"ALL_predictors",0,0,0.916799032892149
444,"NO_predictors",0,0,0.905328492414197
445,"T_predictors",1,1,0.571957121814493
445,"F_predictors",1,1,0.727665294439653
445,"ALL_predictors",1,1,0.565748823933109
445,"NO_predictors",0,1,0.66467987874084
446,"T_predictors",0,0,0.729653829711045
446,"F_predictors",0,0,0.644520314266897
446,"ALL_predictors",0,0,0.710248059545476
446,"NO_predictors",0,0,0.59726817345291
447,"T_predictors",0,0,0.986632565888759
447,"F_predictors",0,0,0.986439520174115
447,"ALL_predictors",0,0,0.986127679288852
447,"NO_predictors",0,0,0.985762360930089
448,"T_predictors",0,0,0.911046305850232
448,"F_predictors",0,0,0.897997486889371
448,"ALL_predictors",0,0,0.911051540437209
448,"NO_predictors",0,0,0.76081912267062
449,"T_predictors",0,0,0.734286256308557
449,"F_predictors",0,0,0.815389830186577
449,"ALL_predictors",0,0,0.808019871449332
449,"NO_predictors",0,0,0.620451779724649
450,"T_predictors",0,0,0.965477181120848
450,"F_predictors",0,0,0.96548066796426
450,"ALL_predictors",0,0,0.970899865931317
450,"NO_predictors",0,0,0.951092910525958
451,"T_predictors",1,1,0.812746685536888
451,"F_predictors",1,1,0.846554830049013
451,"ALL_predictors",1,1,0.849301985174735
451,"NO_predictors",0,0,0.511924336013161
452,"T_predictors",0,0,0.794883029256859
452,"F_predictors",0,0,0.70649410228743
452,"ALL_predictors",0,0,0.793738966447311
452,"NO_predictors",0,0,0.620802805172773
453,"T_predictors",0,0,0.893944193763312
453,"F_predictors",0,0,0.9026825858681
453,"ALL_predictors",0,0,0.910297012258766
453,"NO_predictors",0,0,0.869685557944367
454,"T_predictors",0,0,0.676893542040742
454,"F_predictors",0,0,0.629420517615547
454,"ALL_predictors",0,0,0.71403978612571
454,"NO_predictors",0,0,0.39923253867254
455,"T_predictors",0,0,0.911590318829528
455,"F_predictors",0,0,0.908798112774461
455,"ALL_predictors",0,0,0.915177760167711
455,"NO_predictors",0,0,0.727217808335437
456,"T_predictors",0,0,0.965259207344539
456,"F_predictors",0,0,0.95965835823977
456,"ALL_predictors",0,0,0.962691634661528
456,"NO_predictors",0,0,0.942039385250205
457,"T_predictors",0,0,0.989433429531926
457,"F_predictors",0,0,0.963342652151962
457,"ALL_predictors",0,0,0.988486509416274
457,"NO_predictors",0,0,0.955621124097948
458,"T_predictors",0,0,0.991167460070743
458,"F_predictors",0,0,0.993190579976567
458,"ALL_predictors",0,0,0.993161111156416
458,"NO_predictors",0,0,0.991129398561144
459,"T_predictors",0,0,0.870374049269315
459,"F_predictors",0,0,0.877474352378956
459,"ALL_predictors",0,0,0.877474351506278
459,"NO_predictors",0,0,0.868695690378556
460,"T_predictors",0,0,0.949505176837358
460,"F_predictors",0,0,0.947983115633446
460,"ALL_predictors",0,0,0.949405982494346
460,"NO_predictors",0,0,0.94940544856815
461,"T_predictors",0,0,0.959905941220138
461,"F_predictors",0,0,0.959964641868132
461,"ALL_predictors",0,0,0.959959599846228
461,"NO_predictors",0,0,0.932460378343929
462,"T_predictors",0,0,0.894177450824439
462,"F_predictors",1,1,0.686153682582828
462,"ALL_predictors",0,0,0.937763628325616
462,"NO_predictors",0,0,0.850064095609644
463,"T_predictors",0,0,0.962771076915401
463,"F_predictors",0,0,0.962749736656439
463,"ALL_predictors",0,0,0.962757668471322
463,"NO_predictors",0,0,0.962594520203645
464,"T_predictors",0,0,0.996311094105611
464,"F_predictors",0,0,0.995309576699403
464,"ALL_predictors",0,0,0.995651716706839
464,"NO_predictors",0,0,0.994075233097644
465,"T_predictors",0,0,0.884121706393846
465,"F_predictors",0,0,0.846061708807842
465,"ALL_predictors",0,0,0.875005739611583
465,"NO_predictors",0,0,0.851818507415815
466,"T_predictors",0,0,0.86555841351586
466,"F_predictors",0,0,0.776301925158571
466,"ALL_predictors",0,0,0.878101777613402
466,"NO_predictors",0,0,0.642876018919913
467,"T_predictors",0,0,0.881354672894617
467,"F_predictors",0,0,0.879030463428449
467,"ALL_predictors",0,0,0.885266890192843
467,"NO_predictors",0,0,0.84046150989938
468,"T_predictors",0,0,0.939403303880334
468,"F_predictors",0,0,0.963677159078796
468,"ALL_predictors",0,1,0.964054591206998
468,"NO_predictors",0,0,0.913432022926426
469,"T_predictors",0,0,0.803751135964949
469,"F_predictors",0,0,0.808861803324548
469,"ALL_predictors",0,0,0.804966152708443
469,"NO_predictors",0,0,0.802645671948951
470,"T_predictors",0,0,0.843083985975412
470,"F_predictors",0,0,0.85304797435457
470,"ALL_predictors",0,0,0.853047625360061
470,"NO_predictors",0,0,0.827610180243859
471,"T_predictors",1,1,0.894514413508967
471,"F_predictors",1,1,0.794678155192414
471,"ALL_predictors",1,1,0.894870658643831
471,"NO_predictors",0,1,0.797054728162195
472,"T_predictors",0,0,0.631384616128784
472,"F_predictors",0,0,0.712895288185799
472,"ALL_predictors",0,0,0.66434070204386
472,"NO_predictors",0,0,0.624740651878702
473,"T_predictors",0,0,0.994533816421825
473,"F_predictors",0,0,0.994174093405172
473,"ALL_predictors",0,0,0.995457082611667
473,"NO_predictors",0,0,0.994268594916842
474,"T_predictors",0,0,0.983215165605942
474,"F_predictors",0,0,0.976418481988516
474,"ALL_predictors",0,0,0.976417821035792
474,"NO_predictors",0,0,0.970310541141419
475,"T_predictors",0,0,0.976243445071636
475,"F_predictors",0,0,0.97145767954819
475,"ALL_predictors",0,0,0.977122035851435
475,"NO_predictors",0,0,0.949821781146831
476,"T_predictors",0,1,0.943300994962592
476,"F_predictors",1,1,0.951136116740079
476,"ALL_predictors",0,1,0.945276377711613
476,"NO_predictors",0,0,0.914037276376171
477,"T_predictors",0,0,0.975206181763817
477,"F_predictors",0,0,0.975206175260724
477,"ALL_predictors",0,0,0.97520615147074
477,"NO_predictors",0,0,0.975206182995826
478,"T_predictors",0,0,0.902805165951345
478,"F_predictors",0,0,0.87348922006623
478,"ALL_predictors",0,0,0.875145653399391
478,"NO_predictors",0,0,0.808563670237952
479,"T_predictors",0,0,0.867433760921547
479,"F_predictors",0,0,0.798606826356334
479,"ALL_predictors",0,0,0.868971133627953
479,"NO_predictors",0,0,0.510664177186962
480,"T_predictors",0,0,0.829750329201209
480,"F_predictors",0,0,0.747376653584045
480,"ALL_predictors",0,0,NA
480,"NO_predictors",0,0,0.455725931547039
481,"T_predictors",0,0,0.94331253916162
481,"F_predictors",0,1,0.968718599925962
481,"ALL_predictors",0,0,0.95177727648824
481,"NO_predictors",0,0,0.942527841374812
482,"T_predictors",1,1,0.987648242398783
482,"F_predictors",1,1,0.987147502973296
